t 	I 	u 	w 	Ce
0.3113 	0.535833 	200 	104.484 	1.02332
0.3114 	0.535897 	200 	104.484 	1.02344
0.3115 	0.53596 	200 	104.484 	1.02356
0.3116 	0.536024 	200 	104.484 	1.02368
0.3117 	0.536087 	200 	104.484 	1.02381
0.3118 	0.53615 	200 	104.484 	1.02393
0.3119 	0.536212 	200 	104.484 	1.02405
0.312 	0.536274 	200 	104.484 	1.02417
0.3121 	0.536336 	200 	104.484 	1.02428
0.3122 	0.536398 	200 	104.484 	1.0244
0.3123 	0.53646 	200 	104.484 	1.02452
0.3124 	0.536521 	200 	104.484 	1.02464
0.3125 	0.536582 	200 	104.484 	1.02475
0.3126 	0.536642 	200 	104.484 	1.02487
0.3127 	0.536703 	200 	104.484 	1.02499
0.3128 	0.536763 	200 	104.484 	1.0251
0.3129 	0.536823 	200 	104.484 	1.02522
0.313 	0.536882 	200 	104.484 	1.02533
0.3131 	0.536941 	200 	104.484 	1.02544
0.3132 	0.537 	200 	104.484 	1.02556
0.3133 	0.537059 	200 	104.484 	1.02567
0.3134 	0.537118 	200 	104.484 	1.02578
0.3135 	0.537176 	200 	104.484 	1.02589
0.3136 	0.537234 	200 	104.484 	1.02601
0.3137 	0.537292 	200 	104.484 	1.02612
0.3138 	0.537349 	200 	104.484 	1.02623
0.3139 	0.537406 	200 	104.484 	1.02634
0.314 	0.537463 	200 	104.484 	1.02645
0.3141 	0.53752 	200 	104.484 	1.02656
0.3142 	0.537577 	200 	104.484 	1.02666
0.3143 	0.537633 	200 	104.484 	1.02677
0.3144 	0.537689 	200 	104.484 	1.02688
0.3145 	0.537744 	200 	104.484 	1.02699
0.3146 	0.5378 	200 	104.484 	1.02709
0.3147 	0.537855 	200 	104.484 	1.0272
0.3148 	0.53791 	200 	104.484 	1.0273
0.3149 	0.537965 	200 	104.484 	1.02741
0.315 	0.538019 	200 	104.484 	1.02751
0.3151 	0.538073 	200 	104.484 	1.02762
0.3152 	0.538127 	200 	104.484 	1.02772
0.3153 	0.538181 	200 	104.484 	1.02782
0.3154 	0.538235 	200 	104.484 	1.02793
0.3155 	0.538288 	200 	104.484 	1.02803
0.3156 	0.538341 	200 	104.484 	1.02813
0.3157 	0.538394 	200 	104.484 	1.02823
0.3158 	0.538446 	200 	104.484 	1.02833
0.3159 	0.538498 	200 	104.483 	1.02843
0.316 	0.53855 	200 	104.483 	1.02853
0.3161 	0.538602 	200 	104.483 	1.02863
0.3162 	0.538654 	200 	104.483 	1.02873
0.3163 	0.538705 	200 	104.483 	1.02883
0.3164 	0.538756 	200 	104.483 	1.02893
0.3165 	0.538807 	200 	104.483 	1.02902
0.3166 	0.538858 	200 	104.483 	1.02912
0.3167 	0.538908 	200 	104.483 	1.02922
0.3168 	0.538958 	200 	104.483 	1.02931
0.3169 	0.539008 	200 	104.483 	1.02941
0.317 	0.539058 	200 	104.483 	1.02951
0.3171 	0.539107 	200 	104.483 	1.0296
0.3172 	0.539157 	200 	104.483 	1.0297
0.3173 	0.539206 	200 	104.483 	1.02979
0.3174 	0.539254 	200 	104.483 	1.02988
0.3175 	0.539303 	200 	104.483 	1.02998
0.3176 	0.539351 	200 	104.483 	1.03007
0.3177 	0.5394 	200 	104.483 	1.03016
0.3178 	0.539447 	200 	104.483 	1.03025
0.3179 	0.539495 	200 	104.483 	1.03034
0.318 	0.539543 	200 	104.483 	1.03044
0.3181 	0.53959 	200 	104.483 	1.03053
0.3182 	0.539637 	200 	104.483 	1.03062
0.3183 	0.539684 	200 	104.483 	1.03071
0.3184 	0.53973 	200 	104.483 	1.0308
0.3185 	0.539777 	200 	104.483 	1.03088
0.3186 	0.539823 	200 	104.483 	1.03097
0.3187 	0.539869 	200 	104.483 	1.03106
0.3188 	0.539914 	200 	104.483 	1.03115
0.3189 	0.53996 	200 	104.483 	1.03124
0.319 	0.540005 	200 	104.483 	1.03132
0.3191 	0.54005 	200 	104.483 	1.03141
0.3192 	0.540095 	200 	104.483 	1.0315
0.3193 	0.54014 	200 	104.483 	1.03158
0.3194 	0.540184 	200 	104.483 	1.03167
0.3195 	0.540229 	200 	104.483 	1.03175
0.3196 	0.540273 	200 	104.483 	1.03184
0.3197 	0.540316 	200 	104.483 	1.03192
0.3198 	0.54036 	200 	104.483 	1.032
0.3199 	0.540403 	200 	104.483 	1.03209
0.32 	0.540447 	200 	104.483 	1.03217
0.3201 	0.54049 	200 	104.483 	1.03225
0.3202 	0.540533 	200 	104.483 	1.03234
0.3203 	0.540575 	200 	104.483 	1.03242
0.3204 	0.540618 	200 	104.483 	1.0325
0.3205 	0.54066 	200 	104.483 	1.03258
0.3206 	0.540702 	200 	104.483 	1.03266
0.3207 	0.540744 	200 	104.483 	1.03274
0.3208 	0.540785 	200 	104.483 	1.03282
0.3209 	0.540827 	200 	104.483 	1.0329
0.321 	0.540868 	200 	104.483 	1.03298
0.3211 	0.540909 	200 	104.483 	1.03306
0.3212 	0.54095 	200 	104.483 	1.03314
0.3213 	0.54099 	200 	104.483 	1.03321
0.3214 	0.541031 	200 	104.483 	1.03329
0.3215 	0.541071 	200 	104.483 	1.03337
0.3216 	0.541111 	200 	104.483 	1.03345
0.3217 	0.541151 	200 	104.483 	1.03352
0.3218 	0.54119 	200 	104.483 	1.0336
0.3219 	0.54123 	200 	104.483 	1.03367
0.322 	0.541269 	200 	104.483 	1.03375
0.3221 	0.541308 	200 	104.483 	1.03382
0.3222 	0.541347 	200 	104.483 	1.0339
0.3223 	0.541386 	200 	104.483 	1.03397
0.3224 	0.541424 	200 	104.483 	1.03405
0.3225 	0.541463 	200 	104.483 	1.03412
0.3226 	0.541501 	200 	104.483 	1.03419
0.3227 	0.541539 	200 	104.483 	1.03427
0.3228 	0.541576 	200 	104.483 	1.03434
0.3229 	0.541614 	200 	104.483 	1.03441
0.323 	0.541651 	200 	104.483 	1.03448
0.3231 	0.541689 	200 	104.483 	1.03455
0.3232 	0.541726 	200 	104.483 	1.03463
0.3233 	0.541763 	200 	104.483 	1.0347
0.3234 	0.541799 	200 	104.483 	1.03477
0.3235 	0.541836 	200 	104.483 	1.03484
0.3236 	0.541872 	200 	104.483 	1.03491
0.3237 	0.541908 	200 	104.483 	1.03498
0.3238 	0.541944 	200 	104.483 	1.03504
0.3239 	0.54198 	200 	104.483 	1.03511
0.324 	0.542016 	200 	104.483 	1.03518
0.3241 	0.542051 	200 	104.483 	1.03525
0.3242 	0.542086 	200 	104.483 	1.03532
0.3243 	0.542121 	200 	104.483 	1.03538
0.3244 	0.542156 	200 	104.483 	1.03545
0.3245 	0.542191 	200 	104.483 	1.03552
0.3246 	0.542226 	200 	104.483 	1.03558
0.3247 	0.54226 	200 	104.483 	1.03565
0.3248 	0.542294 	200 	104.483 	1.03572
0.3249 	0.542328 	200 	104.483 	1.03578
0.325 	0.542362 	200 	104.483 	1.03585
0.3251 	0.542396 	200 	104.483 	1.03591
0.3252 	0.54243 	200 	104.483 	1.03598
0.3253 	0.542463 	200 	104.483 	1.03604
0.3254 	0.542496 	200 	104.483 	1.0361
0.3255 	0.542529 	200 	104.483 	1.03617
0.3256 	0.542562 	200 	104.483 	1.03623
0.3257 	0.542595 	200 	104.483 	1.03629
0.3258 	0.542627 	200 	104.483 	1.03636
0.3259 	0.54266 	200 	104.483 	1.03642
0.326 	0.542692 	200 	104.483 	1.03648
0.3261 	0.542724 	200 	104.483 	1.03654
0.3262 	0.542756 	200 	104.483 	1.0366
0.3263 	0.542788 	200 	104.483 	1.03666
0.3264 	0.542819 	200 	104.483 	1.03672
0.3265 	0.542851 	200 	104.483 	1.03678
0.3266 	0.542882 	200 	104.483 	1.03685
0.3267 	0.542913 	200 	104.483 	1.0369
0.3268 	0.542944 	200 	104.483 	1.03696
0.3269 	0.542975 	200 	104.483 	1.03702
0.327 	0.543006 	200 	104.483 	1.03708
0.3271 	0.543036 	200 	104.483 	1.03714
0.3272 	0.543066 	200 	104.483 	1.0372
0.3273 	0.543097 	200 	104.483 	1.03726
0.3274 	0.543127 	200 	104.483 	1.03731
0.3275 	0.543157 	200 	104.483 	1.03737
0.3276 	0.543186 	200 	104.483 	1.03743
0.3277 	0.543216 	200 	104.483 	1.03749
0.3278 	0.543245 	200 	104.483 	1.03754
0.3279 	0.543275 	200 	104.483 	1.0376
0.328 	0.543304 	200 	104.483 	1.03765
0.3281 	0.543333 	200 	104.483 	1.03771
0.3282 	0.543361 	200 	104.483 	1.03777
0.3283 	0.54339 	200 	104.483 	1.03782
0.3284 	0.543419 	200 	104.483 	1.03788
0.3285 	0.543447 	200 	104.483 	1.03793
0.3286 	0.543475 	200 	104.483 	1.03798
0.3287 	0.543503 	200 	104.483 	1.03804
0.3288 	0.543531 	200 	104.483 	1.03809
0.3289 	0.543559 	200 	104.483 	1.03814
0.329 	0.543587 	200 	104.483 	1.0382
0.3291 	0.543614 	200 	104.483 	1.03825
0.3292 	0.543642 	200 	104.483 	1.0383
0.3293 	0.543669 	200 	104.483 	1.03836
0.3294 	0.543696 	200 	104.483 	1.03841
0.3295 	0.543723 	200 	104.483 	1.03846
0.3296 	0.54375 	200 	104.483 	1.03851
0.3297 	0.543776 	200 	104.483 	1.03856
0.3298 	0.543803 	200 	104.483 	1.03861
0.3299 	0.543829 	200 	104.483 	1.03866
0.33 	0.543855 	200 	104.483 	1.03871
0.3301 	0.543882 	200 	104.483 	1.03876
0.3302 	0.543907 	200 	104.483 	1.03881
0.3303 	0.543933 	200 	104.483 	1.03886
0.3304 	0.543959 	200 	104.483 	1.03891
0.3305 	0.543985 	200 	104.483 	1.03896
0.3306 	0.54401 	200 	104.483 	1.03901
0.3307 	0.544035 	200 	104.483 	1.03906
0.3308 	0.54406 	200 	104.483 	1.03911
0.3309 	0.544085 	200 	104.483 	1.03916
0.331 	0.54411 	200 	104.483 	1.0392
0.3311 	0.544135 	200 	104.483 	1.03925
0.3312 	0.54416 	200 	104.483 	1.0393
0.3313 	0.544184 	200 	104.483 	1.03935
0.3314 	0.544209 	200 	104.483 	1.03939
0.3315 	0.544233 	200 	104.483 	1.03944
0.3316 	0.544257 	200 	104.483 	1.03948
0.3317 	0.544281 	200 	104.483 	1.03953
0.3318 	0.544305 	200 	104.483 	1.03958
0.3319 	0.544328 	200 	104.483 	1.03962
0.332 	0.544352 	200 	104.483 	1.03967
0.3321 	0.544376 	200 	104.483 	1.03971
0.3322 	0.544399 	200 	104.483 	1.03976
0.3323 	0.544422 	200 	104.483 	1.0398
0.3324 	0.544445 	200 	104.483 	1.03985
0.3325 	0.544468 	200 	104.483 	1.03989
0.3326 	0.544491 	200 	104.483 	1.03993
0.3327 	0.544514 	200 	104.483 	1.03998
0.3328 	0.544536 	200 	104.483 	1.04002
0.3329 	0.544559 	200 	104.483 	1.04006
0.333 	0.544581 	200 	104.483 	1.04011
0.3331 	0.544603 	200 	104.483 	1.04015
0.3332 	0.544625 	200 	104.483 	1.04019
0.3333 	0.544647 	200 	104.483 	1.04023
0.3334 	0.544669 	200 	104.483 	1.04028
0.3335 	0.544691 	200 	104.483 	1.04032
0.3336 	0.544713 	200 	104.483 	1.04036
0.3337 	0.544734 	200 	104.483 	1.0404
0.3338 	0.544756 	200 	104.483 	1.04044
0.3339 	0.544777 	200 	104.483 	1.04048
0.334 	0.544798 	200 	104.483 	1.04052
0.3341 	0.544819 	200 	104.483 	1.04056
0.3342 	0.54484 	200 	104.483 	1.0406
0.3343 	0.544861 	200 	104.483 	1.04064
0.3344 	0.544881 	200 	104.483 	1.04068
0.3345 	0.544902 	200 	104.483 	1.04072
0.3346 	0.544922 	200 	104.483 	1.04076
0.3347 	0.544943 	200 	104.483 	1.0408
0.3348 	0.544963 	200 	104.483 	1.04084
0.3349 	0.544983 	200 	104.483 	1.04088
0.335 	0.545003 	200 	104.483 	1.04092
0.3351 	0.545023 	200 	104.483 	1.04096
0.3352 	0.545043 	200 	104.483 	1.04099
0.3353 	0.545063 	200 	104.483 	1.04103
0.3354 	0.545082 	200 	104.483 	1.04107
0.3355 	0.545102 	200 	104.483 	1.04111
0.3356 	0.545121 	200 	104.483 	1.04114
0.3357 	0.54514 	200 	104.483 	1.04118
0.3358 	0.545159 	200 	104.483 	1.04122
0.3359 	0.545178 	200 	104.483 	1.04125
0.336 	0.545197 	200 	104.483 	1.04129
0.3361 	0.545216 	200 	104.483 	1.04133
0.3362 	0.545235 	200 	104.483 	1.04136
0.3363 	0.545253 	200 	104.483 	1.0414
0.3364 	0.545272 	200 	104.483 	1.04143
0.3365 	0.54529 	200 	104.483 	1.04147
0.3366 	0.545309 	200 	104.483 	1.0415
0.3367 	0.545327 	200 	104.483 	1.04154
0.3368 	0.545345 	200 	104.483 	1.04157
0.3369 	0.545363 	200 	104.483 	1.04161
0.337 	0.545381 	200 	104.483 	1.04164
0.3371 	0.545398 	200 	104.483 	1.04168
0.3372 	0.545416 	200 	104.483 	1.04171
0.3373 	0.545434 	200 	104.483 	1.04174
0.3374 	0.545451 	200 	104.483 	1.04178
0.3375 	0.545468 	200 	104.483 	1.04181
0.3376 	0.545486 	200 	104.483 	1.04184
0.3377 	0.545503 	200 	104.483 	1.04188
0.3378 	0.54552 	200 	104.483 	1.04191
0.3379 	0.545537 	200 	104.483 	1.04194
0.338 	0.545554 	200 	104.483 	1.04198
0.3381 	0.545571 	200 	104.483 	1.04201
0.3382 	0.545587 	200 	104.483 	1.04204
0.3383 	0.545604 	200 	104.483 	1.04207
0.3384 	0.54562 	200 	104.483 	1.0421
0.3385 	0.545637 	200 	104.483 	1.04213
0.3386 	0.545653 	200 	104.483 	1.04217
0.3387 	0.545669 	200 	104.483 	1.0422
0.3388 	0.545685 	200 	104.483 	1.04223
0.3389 	0.545701 	200 	104.483 	1.04226
0.339 	0.545717 	200 	104.483 	1.04229
0.3391 	0.545733 	200 	104.483 	1.04232
0.3392 	0.545749 	200 	104.483 	1.04235
0.3393 	0.545764 	200 	104.483 	1.04238
0.3394 	0.54578 	200 	104.483 	1.04241
0.3395 	0.545795 	200 	104.483 	1.04244
0.3396 	0.545811 	200 	104.483 	1.04247
0.3397 	0.545826 	200 	104.483 	1.0425
0.3398 	0.545841 	200 	104.483 	1.04253
0.3399 	0.545856 	200 	104.483 	1.04256
0.34 	0.545871 	200 	104.483 	1.04259
0.3401 	0.545886 	200 	104.483 	1.04261
0.3402 	0.545901 	200 	104.483 	1.04264
0.3403 	0.545916 	200 	104.483 	1.04267
0.3404 	0.54593 	200 	104.483 	1.0427
0.3405 	0.545945 	200 	104.483 	1.04273
0.3406 	0.545959 	200 	104.483 	1.04275
0.3407 	0.545974 	200 	104.483 	1.04278
0.3408 	0.545988 	200 	104.483 	1.04281
0.3409 	0.546002 	200 	104.483 	1.04284
0.341 	0.546016 	200 	104.483 	1.04286
0.3411 	0.54603 	200 	104.483 	1.04289
0.3412 	0.546044 	200 	104.483 	1.04292
0.3413 	0.546058 	200 	104.483 	1.04294
0.3414 	0.546072 	200 	104.483 	1.04297
0.3415 	0.546085 	200 	104.483 	1.043
0.3416 	0.546099 	200 	104.483 	1.04302
0.3417 	0.546113 	200 	104.483 	1.04305
0.3418 	0.546126 	200 	104.483 	1.04307
0.3419 	0.546139 	200 	104.483 	1.0431
0.342 	0.546153 	200 	104.483 	1.04313
0.3421 	0.546166 	200 	104.483 	1.04315
0.3422 	0.546179 	200 	104.483 	1.04318
0.3423 	0.546192 	200 	104.483 	1.0432
0.3424 	0.546205 	200 	104.483 	1.04323
0.3425 	0.546218 	200 	104.483 	1.04325
0.3426 	0.54623 	200 	104.483 	1.04328
0.3427 	0.546243 	200 	104.483 	1.0433
0.3428 	0.546256 	200 	104.483 	1.04332
0.3429 	0.546268 	200 	104.483 	1.04335
0.343 	0.546281 	200 	104.483 	1.04337
0.3431 	0.546293 	200 	104.483 	1.0434
0.3432 	0.546306 	200 	104.483 	1.04342
0.3433 	0.546318 	200 	104.483 	1.04344
0.3434 	0.54633 	200 	104.483 	1.04347
0.3435 	0.546342 	200 	104.483 	1.04349
0.3436 	0.546354 	200 	104.483 	1.04351
0.3437 	0.546366 	200 	104.483 	1.04354
0.3438 	0.546378 	200 	104.483 	1.04356
0.3439 	0.54639 	200 	104.483 	1.04358
0.344 	0.546401 	200 	104.483 	1.0436
0.3441 	0.546413 	200 	104.483 	1.04363
0.3442 	0.546425 	200 	104.483 	1.04365
0.3443 	0.546436 	200 	104.483 	1.04367
0.3444 	0.546447 	200 	104.483 	1.04369
0.3445 	0.546459 	200 	104.483 	1.04371
0.3446 	0.54647 	200 	104.483 	1.04374
0.3447 	0.546481 	200 	104.483 	1.04376
0.3448 	0.546492 	200 	104.483 	1.04378
0.3449 	0.546503 	200 	104.483 	1.0438
0.345 	0.546514 	200 	104.483 	1.04382
0.3451 	0.546525 	200 	104.483 	1.04384
0.3452 	0.546536 	200 	104.483 	1.04386
0.3453 	0.546547 	200 	104.483 	1.04388
0.3454 	0.546558 	200 	104.483 	1.0439
0.3455 	0.546568 	200 	104.483 	1.04392
0.3456 	0.546579 	200 	104.483 	1.04395
0.3457 	0.546589 	200 	104.483 	1.04397
0.3458 	0.5466 	200 	104.483 	1.04399
0.3459 	0.54661 	200 	104.483 	1.04401
0.346 	0.54662 	200 	104.483 	1.04403
0.3461 	0.54663 	200 	104.483 	1.04404
0.3462 	0.546641 	200 	104.483 	1.04406
0.3463 	0.546651 	200 	104.483 	1.04408
0.3464 	0.546661 	200 	104.483 	1.0441
0.3465 	0.546671 	200 	104.483 	1.04412
0.3466 	0.546681 	200 	104.483 	1.04414
0.3467 	0.54669 	200 	104.483 	1.04416
0.3468 	0.5467 	200 	104.482 	1.04418
0.3469 	0.54671 	200 	104.482 	1.0442
0.347 	0.546719 	200 	104.482 	1.04422
0.3471 	0.546729 	200 	104.482 	1.04423
0.3472 	0.546738 	200 	104.482 	1.04425
0.3473 	0.546748 	200 	104.482 	1.04427
0.3474 	0.546757 	200 	104.482 	1.04429
0.3475 	0.546766 	200 	104.482 	1.04431
0.3476 	0.546776 	200 	104.482 	1.04432
0.3477 	0.546785 	200 	104.482 	1.04434
0.3478 	0.546794 	200 	104.482 	1.04436
0.3479 	0.546803 	200 	104.482 	1.04438
0.348 	0.546812 	200 	104.482 	1.04439
0.3481 	0.546821 	200 	104.482 	1.04441
0.3482 	0.54683 	200 	104.482 	1.04443
0.3483 	0.546839 	200 	104.482 	1.04444
0.3484 	0.546847 	200 	104.482 	1.04446
0.3485 	0.546856 	200 	104.482 	1.04448
0.3486 	0.546865 	200 	104.482 	1.0445
0.3487 	0.546873 	200 	104.482 	1.04451
0.3488 	0.546882 	200 	104.482 	1.04453
0.3489 	0.54689 	200 	104.482 	1.04454
0.349 	0.546899 	200 	104.482 	1.04456
0.3491 	0.546907 	200 	104.482 	1.04458
0.3492 	0.546915 	200 	104.482 	1.04459
0.3493 	0.546923 	200 	104.482 	1.04461
0.3494 	0.546931 	200 	104.482 	1.04462
0.3495 	0.54694 	200 	104.482 	1.04464
0.3496 	0.546948 	200 	104.482 	1.04465
0.3497 	0.546956 	200 	104.482 	1.04467
0.3498 	0.546963 	200 	104.482 	1.04469
0.3499 	0.546971 	200 	104.482 	1.0447
0.35 	0.546979 	200 	104.482 	1.04472
0.3501 	0.546987 	200 	104.482 	1.04473
0.3502 	0.546995 	200 	104.482 	1.04475
0.3503 	0.547002 	200 	104.482 	1.04476
0.3504 	0.54701 	200 	104.482 	1.04477
0.3505 	0.547017 	200 	104.482 	1.04479
0.3506 	0.547025 	200 	104.482 	1.0448
0.3507 	0.547032 	200 	104.482 	1.04482
0.3508 	0.54704 	200 	104.482 	1.04483
0.3509 	0.547047 	200 	104.482 	1.04485
0.351 	0.547054 	200 	104.482 	1.04486
0.3511 	0.547061 	200 	104.482 	1.04487
0.3512 	0.547069 	200 	104.482 	1.04489
0.3513 	0.547076 	200 	104.482 	1.0449
0.3514 	0.547083 	200 	104.482 	1.04491
0.3515 	0.54709 	200 	104.482 	1.04493
0.3516 	0.547097 	200 	104.482 	1.04494
0.3517 	0.547104 	200 	104.482 	1.04495
0.3518 	0.54711 	200 	104.482 	1.04497
0.3519 	0.547117 	200 	104.482 	1.04498
0.352 	0.547124 	200 	104.482 	1.04499
0.3521 	0.547131 	200 	104.482 	1.04501
0.3522 	0.547137 	200 	104.482 	1.04502
0.3523 	0.547144 	200 	104.482 	1.04503
0.3524 	0.54715 	200 	104.482 	1.04504
0.3525 	0.547157 	200 	104.482 	1.04506
0.3526 	0.547163 	200 	104.482 	1.04507
0.3527 	0.54717 	200 	104.482 	1.04508
0.3528 	0.547176 	200 	104.482 	1.04509
0.3529 	0.547182 	200 	104.482 	1.04511
0.353 	0.547189 	200 	104.482 	1.04512
0.3531 	0.547195 	200 	104.482 	1.04513
0.3532 	0.547201 	200 	104.482 	1.04514
0.3533 	0.547207 	200 	104.482 	1.04515
0.3534 	0.547213 	200 	104.482 	1.04517
0.3535 	0.547219 	200 	104.482 	1.04518
0.3536 	0.547225 	200 	104.482 	1.04519
0.3537 	0.547231 	200 	104.482 	1.0452
0.3538 	0.547237 	200 	104.482 	1.04521
0.3539 	0.547243 	200 	104.482 	1.04522
0.354 	0.547249 	200 	104.482 	1.04523
0.3541 	0.547254 	200 	104.482 	1.04524
0.3542 	0.54726 	200 	104.482 	1.04526
0.3543 	0.547266 	200 	104.482 	1.04527
0.3544 	0.547271 	200 	104.482 	1.04528
0.3545 	0.547277 	200 	104.482 	1.04529
0.3546 	0.547282 	200 	104.482 	1.0453
0.3547 	0.547288 	200 	104.482 	1.04531
0.3548 	0.547293 	200 	104.482 	1.04532
0.3549 	0.547299 	200 	104.482 	1.04533
0.355 	0.547304 	200 	104.482 	1.04534
0.3551 	0.547309 	200 	104.483 	1.04535
0.3552 	0.547314 	200 	104.483 	1.04536
0.3553 	0.54732 	200 	104.483 	1.04537
0.3554 	0.547325 	200 	104.483 	1.04538
0.3555 	0.54733 	200 	104.483 	1.04539
0.3556 	0.547335 	200 	104.483 	1.0454
0.3557 	0.54734 	200 	104.483 	1.04541
0.3558 	0.547345 	200 	104.483 	1.04542
0.3559 	0.54735 	200 	104.483 	1.04543
0.356 	0.547355 	200 	104.483 	1.04544
0.3561 	0.54736 	200 	104.483 	1.04545
0.3562 	0.547365 	200 	104.483 	1.04546
0.3563 	0.547369 	200 	104.483 	1.04547
0.3564 	0.547374 	200 	104.483 	1.04548
0.3565 	0.547379 	200 	104.483 	1.04548
0.3566 	0.547383 	200 	104.483 	1.04549
0.3567 	0.547388 	200 	104.483 	1.0455
0.3568 	0.547393 	200 	104.483 	1.04551
0.3569 	0.547397 	200 	104.483 	1.04552
0.357 	0.547402 	200 	104.483 	1.04553
0.3571 	0.547406 	200 	104.483 	1.04554
0.3572 	0.547411 	200 	104.483 	1.04555
0.3573 	0.547415 	200 	104.483 	1.04555
0.3574 	0.547419 	200 	104.483 	1.04556
0.3575 	0.547424 	200 	104.483 	1.04557
0.3576 	0.547428 	200 	104.483 	1.04558
0.3577 	0.547432 	200 	104.483 	1.04559
0.3578 	0.547436 	200 	104.483 	1.0456
0.3579 	0.547441 	200 	104.483 	1.0456
0.358 	0.547445 	200 	104.483 	1.04561
0.3581 	0.547449 	200 	104.483 	1.04562
0.3582 	0.547453 	200 	104.483 	1.04563
0.3583 	0.547457 	200 	104.483 	1.04564
0.3584 	0.547461 	200 	104.483 	1.04564
0.3585 	0.547465 	200 	104.483 	1.04565
0.3586 	0.547469 	200 	104.483 	1.04566
0.3587 	0.547473 	200 	104.483 	1.04567
0.3588 	0.547476 	200 	104.483 	1.04567
0.3589 	0.54748 	200 	104.483 	1.04568
0.359 	0.547484 	200 	104.483 	1.04569
0.3591 	0.547488 	200 	104.483 	1.04569
0.3592 	0.547491 	200 	104.483 	1.0457
0.3593 	0.547495 	200 	104.483 	1.04571
0.3594 	0.547499 	200 	104.483 	1.04572
0.3595 	0.547502 	200 	104.483 	1.04572
0.3596 	0.547506 	200 	104.483 	1.04573
0.3597 	0.547509 	200 	104.483 	1.04574
0.3598 	0.547513 	200 	104.483 	1.04574
0.3599 	0.547516 	200 	104.483 	1.04575
0.36 	0.54752 	200 	104.483 	1.04576
0.3601 	0.547523 	200 	104.483 	1.04576
0.3602 	0.547527 	200 	104.483 	1.04577
0.3603 	0.54753 	200 	104.483 	1.04578
0.3604 	0.547533 	200 	104.483 	1.04578
0.3605 	0.547537 	200 	104.483 	1.04579
0.3606 	0.54754 	200 	104.483 	1.04579
0.3607 	0.547543 	200 	104.483 	1.0458
0.3608 	0.547546 	200 	104.483 	1.04581
0.3609 	0.547549 	200 	104.483 	1.04581
0.361 	0.547552 	200 	104.483 	1.04582
0.3611 	0.547555 	200 	104.483 	1.04583
0.3612 	0.547559 	200 	104.483 	1.04583
0.3613 	0.547562 	200 	104.483 	1.04584
0.3614 	0.547565 	200 	104.483 	1.04584
0.3615 	0.547567 	200 	104.483 	1.04585
0.3616 	0.54757 	200 	104.483 	1.04585
0.3617 	0.547573 	200 	104.483 	1.04586
0.3618 	0.547576 	200 	104.483 	1.04586
0.3619 	0.547579 	200 	104.483 	1.04587
0.362 	0.547582 	200 	104.483 	1.04588
0.3621 	0.547585 	200 	104.483 	1.04588
0.3622 	0.547587 	200 	104.483 	1.04589
0.3623 	0.54759 	200 	104.483 	1.04589
0.3624 	0.547593 	200 	104.483 	1.0459
0.3625 	0.547595 	200 	104.483 	1.0459
0.3626 	0.547598 	200 	104.483 	1.04591
0.3627 	0.547601 	200 	104.483 	1.04591
0.3628 	0.547603 	200 	104.483 	1.04592
0.3629 	0.547606 	200 	104.483 	1.04592
0.363 	0.547608 	200 	104.483 	1.04593
0.3631 	0.547611 	200 	104.483 	1.04593
0.3632 	0.547613 	200 	104.483 	1.04594
0.3633 	0.547616 	200 	104.483 	1.04594
0.3634 	0.547618 	200 	104.483 	1.04595
0.3635 	0.54762 	200 	104.483 	1.04595
0.3636 	0.547623 	200 	104.483 	1.04595
0.3637 	0.547625 	200 	104.483 	1.04596
0.3638 	0.547627 	200 	104.483 	1.04596
0.3639 	0.54763 	200 	104.483 	1.04597
0.364 	0.547632 	200 	104.483 	1.04597
0.3641 	0.547634 	200 	104.483 	1.04598
0.3642 	0.547636 	200 	104.483 	1.04598
0.3643 	0.547638 	200 	104.483 	1.04599
0.3644 	0.547641 	200 	104.483 	1.04599
0.3645 	0.547643 	200 	104.483 	1.04599
0.3646 	0.547645 	200 	104.483 	1.046
0.3647 	0.547647 	200 	104.483 	1.046
0.3648 	0.547649 	200 	104.483 	1.04601
0.3649 	0.547651 	200 	104.483 	1.04601
0.365 	0.547653 	200 	104.483 	1.04601
0.3651 	0.547655 	200 	104.483 	1.04602
0.3652 	0.547657 	200 	104.483 	1.04602
0.3653 	0.547659 	200 	104.483 	1.04602
0.3654 	0.547661 	200 	104.483 	1.04603
0.3655 	0.547662 	200 	104.483 	1.04603
0.3656 	0.547664 	200 	104.483 	1.04604
0.3657 	0.547666 	200 	104.483 	1.04604
0.3658 	0.547668 	200 	104.483 	1.04604
0.3659 	0.54767 	200 	104.483 	1.04605
0.366 	0.547671 	200 	104.483 	1.04605
0.3661 	0.547673 	200 	104.483 	1.04605
0.3662 	0.547675 	200 	104.483 	1.04606
0.3663 	0.547677 	200 	104.483 	1.04606
0.3664 	0.547678 	200 	104.483 	1.04606
0.3665 	0.54768 	200 	104.483 	1.04607
0.3666 	0.547681 	200 	104.483 	1.04607
0.3667 	0.547683 	200 	104.483 	1.04607
0.3668 	0.547685 	200 	104.483 	1.04607
0.3669 	0.547686 	200 	104.483 	1.04608
0.367 	0.547688 	200 	104.483 	1.04608
0.3671 	0.547689 	200 	104.483 	1.04608
0.3672 	0.547691 	200 	104.483 	1.04609
0.3673 	0.547692 	200 	104.483 	1.04609
